hash|author|date|comment
1619160c8|Pete Bacon Darwin|Tue Mar 13 11:24:05 2018 +0000|build(aio): implement rules to prevent headings in content (#22759)
7a8c58162|Pete Bacon Darwin|Tue Mar 13 11:22:54 2018 +0000|build(aio): create noMarkdownHeadings content rule (#22759)
e0ae74d40|Pete Bacon Darwin|Tue Mar 13 22:24:47 2018 +0000|build(aio): add checkContentRules processor (#22759)
af46d097f|Vikram Subramanian|Wed Apr 11 12:25:03 2018 -0700|fix(elements): avoid exception when window is undefined (#23324)
7e8cee6b6|Igor Minar|Wed Apr 11 16:01:53 2018 -0700|build: fix aio size tracking, we need to use node_modules local to aio (#23328)
37d2cb455|Andrew Seguin|Tue Apr 3 14:52:33 2018 -0700|feat(elements): add schematics (#23298)
ce40e85cb|Olivier Combe|Tue Apr 10 13:30:51 2018 +0200|refactor(common): update CLDR data to v33.0.0 (#23265) PR Close #23265
5706810af|Olivier Combe|Mon Apr 9 14:15:00 2018 +0200|fix(common): replace i18n locale undefined values by a const (#23265)
a4ac8728c|Rob Wormald|Wed Apr 11 14:59:08 2018 -0700|build: use rxjs@6.0.0-terrific-rc.3 (#23327)
d1e33d2df|Alex Eagle|Wed Apr 11 08:57:30 2018 -0700|build: disambiguate rollup progress message (#23318)
0d516f165|Kara Erickson|Tue Apr 10 20:57:20 2018 -0700|fix(ivy): update compiler to generate separate creation mode and update mode blocks (#23292)
de3ca5676|Kara Erickson|Tue Apr 10 20:57:09 2018 -0700|fix(ivy): support separate creation mode and update mode execution in runtime (#23292)
764760ba6|Max Ivanov|Wed Apr 11 09:23:32 2018 +0300|docs(aio): add new sections to issue template (#23304)
b3a10e0a4|Alex Eagle|Tue Apr 10 11:50:43 2018 -0700|build: update Bazel dependency to 0.11.1 (#23297)
0cb4f12a7|Pete Bacon Darwin|Thu Apr 5 22:34:11 2018 +0100|docs(animations): migrate deprecated `@whatItDoes` tag (#23210)
4b96a58c5|Pete Bacon Darwin|Thu Apr 5 22:31:44 2018 +0100|docs: remove all deprecated `@stable` jsdoc tags (#23210)
ee145790d|Igor Minar|Tue Apr 10 18:25:30 2018 -0700|build(aio): fix scripts/test-production.sh file permission issue
c973830d9|Marc Laval|Tue Apr 10 17:37:11 2018 +0200|refactor(ivy): clean projection support (#23287)
8555a3a3c|Keen Yee Liau|Fri Mar 9 12:01:38 2018 -0800|fix(compiler): Pretty print object instead of [Object object] (#22689)
f1db78945|Miško Hevery|Fri Apr 6 10:29:22 2018 -0700|test(ivy): update todo app to http://todomvc.com (#23168)
50030f650|Miško Hevery|Fri Apr 6 10:09:28 2018 -0700|docs(ivy): update STATUS.md with outstanding work (#23168)
3fb4e190a|Miško Hevery|Thu Apr 5 11:38:06 2018 -0700|fix(ivy): correctly bind to component context (#23168)
4f7fac0e0|Miško Hevery|Wed Apr 4 13:12:27 2018 -0700|test(ivy): cleanup todo test app (#23168)
50ab8d8ad|Miško Hevery|Wed Apr 4 11:38:37 2018 -0700|build: create a more focused build file for packages/compiler/render3 (#23168) PR Close #23168
f54463501|Miško Hevery|Tue Apr 3 15:46:16 2018 -0700|feat(ivy): Bind to right context in nested template statmentes (#23168)
c05967079|Miško Hevery|Tue Apr 3 11:25:55 2018 -0700|feat(ivy): Add `outputs` support for `defineDirective` / `defineComponent` (#23168)
9a2479d42|Miško Hevery|Tue Apr 3 11:25:13 2018 -0700|fix(ivy): named listener method for easier debugging. (#23168) PR Close #23168
720031b5f|Miško Hevery|Tue Apr 3 09:46:36 2018 -0700|docs(ivy): update outstanding work for todo (#23168)
10ecdb13b|Alex Eagle|Tue Apr 10 11:11:45 2018 -0700|ci: do bazel build and test in parallel (#23290)
bb3f0e5ed|Marc Laval|Mon Apr 9 17:35:50 2018 +0200|feat(ivy): support projection of ViewContainerRef (#23272)
37c163427|Alex Eagle|Mon Apr 9 10:22:57 2018 -0700|build: Add sourcemap output from ng_rollup_bundle (#23276)
58143555b|Alex Rickabaugh|Mon Apr 9 13:52:50 2018 -0700|fix(compiler-cli): strictMetadataEmit should not break on non-compliant libraries (#23275)
60e839272|paulmojicatech|Sun Apr 8 23:12:42 2018 -0400|docs(core): update directives documentation (#23255)
f4c56f493|Marc Laval|Thu Apr 5 10:29:47 2018 +0200|feat(ivy): implement some of the ViewContainerRef API (#23189)
30a6861fd|JiaLi.Passion|Sat Apr 7 01:00:28 2018 +0900|build: update zone.js to 0.8.26 to fix some regression bugs (#23227)
5a298b1c5|Alex Eagle|Mon Apr 9 07:17:29 2018 -0700|fix(common): workaround UMD/webpack limitation (#23271)
3e8eef601|Alex Eagle|Mon Apr 9 12:24:59 2018 -0700|fix(bazel): set rollup output.name and amd.id (#23274)
1fac5f4eb|Judy Bogart|Thu Mar 22 10:37:50 2018 -0700|docs: recommend best practice for providers (#22934)
33f812016|Igor Minar|Fri Apr 6 16:33:44 2018 -0700|docs: add changelog for 6.0.0-rc.3
2cc2389fc|Igor Minar|Fri Apr 6 16:31:13 2018 -0700|release: cut the 6.0.0-rc.3 release
da58a55ec|Igor Minar|Thu Apr 5 08:13:20 2018 -0700|fix(bazel): don't produce ngfactory files for ng_packages (#23237)
11ea3a3f3|Alex Rickabaugh|Fri Apr 6 08:23:40 2018 -0700|fix(compiler-cli): don't lower expressions in flat module metadata (#23226)
195193b9b|Alex Rickabaugh|Tue Apr 3 07:42:05 2018 -0700|docs(compiler): update ngtsc/ngcc design doc with more details (#23174)
0fba9a6e5|Olivier Combe|Fri Mar 30 15:20:42 2018 +0200|ci: update ngbot config for L1 triage (#23086) PR Close #23086
3a9d91663|Kara Erickson|Fri Apr 6 11:28:16 2018 -0700|test(ivy): remove outdated render3 tests (#23229)
eb9968ab2|Rob Wormald|Thu Apr 5 15:32:06 2018 -0700|docs(elements): use Angular Elements naming in nav (#23213)
b5f41f2c3|Anuj Jain|Thu Apr 5 23:31:41 2018 +0530|docs: fixed live example for the lifecycle hooks. (#23201)
629629d1b|Kara Erickson|Thu Apr 5 16:01:28 2018 -0700|test(ivy): update size tests (#21940)
ae8a0092b|Jeremy Elbourn|Mon Apr 2 16:52:13 2018 -0700|build(bazel): use ng_package entry_point_name for umd bundles (#23132)
628303d2c|Kara Erickson|Wed Apr 4 21:21:12 2018 -0700|fix(ivy): instantiate dirs in correct order (#23178)
d80e9304c|Pawel Kozlowski|Tue Apr 3 10:18:25 2018 +0200|fix(ivy): properly find RNode (#23193)
5cd36c776|Igor Minar|Thu Apr 5 13:01:25 2018 -0700|build: improve the publish-next script (#23206)
f3d2623f0|Igor Minar|Thu Apr 5 10:55:25 2018 -0700|docs: add changelog for 6.0.0-rc.2
083474e42|Igor Minar|Thu Apr 5 10:53:45 2018 -0700|release: cut the 6.0.0-rc.2 release
fc813f67f|Pawel Kozlowski|Wed Apr 4 14:40:06 2018 +0200|fix(ivy): fix issue with refreshing embedded views (#23164)
3b607e60e|George Kalpakas|Thu Apr 5 10:36:15 2018 +0300|refactor(aio): remove unused images (#23018)
b87450102|George Kalpakas|Tue Mar 27 14:55:56 2018 +0300|docs(aio): update `live-example` docs in authors style guide (#23018)
ce43e96d4|George Kalpakas|Mon Apr 2 11:27:22 2018 +0300|ci(aio): upload the preview before checking the bundle sizes (#23123)
524e5d8ae|Victor Berchet|Wed Apr 4 09:22:53 2018 -0700|refactor(ivy): adjust types (#23167)
79cecf9a5|George Kalpakas|Thu Apr 5 10:41:27 2018 +0300|fix(aio): update trusted GitHub teams (angular-core --> team) (#23181)
ac316be79|Pete Bacon Darwin|Wed Apr 4 21:31:34 2018 +0100|build: remove unnecessary stability check (#23176)
b8053f1d4|Pete Bacon Darwin|Thu Apr 5 16:41:52 2018 +0100|docs(upgrade): remove unnecessary `{@link... }` tags (#23197)
9d9fb607c|Pete Bacon Darwin|Thu Apr 5 16:39:51 2018 +0100|docs(upgrade): migrate deprecatd `@whatItDoes` tags (#23197)
5dc50e468|Pete Bacon Darwin|Thu Apr 5 16:16:20 2018 +0100|docs(upgrade): migrate deprecated `@howToUse` tags (#23197)
9141424ac|Pete Bacon Darwin|Thu Apr 5 11:53:57 2018 +0100|docs(router): remove unnecessary `{@link Injector}` jsdoc tags (#23187)
31b90436b|Pete Bacon Darwin|Thu Apr 5 11:51:21 2018 +0100|docs(router): migrate deprecated `@whatItDoes` tags (#23187)
f66f408b0|Pete Bacon Darwin|Thu Apr 5 11:38:57 2018 +0100|docs(router): migrate deprecated `@howToUse` tags (#23187)
92821e338|Pete Bacon Darwin|Thu Apr 5 10:58:12 2018 +0100|docs(forms): remove unnecessary `{@link Injector}` jsdoc tags (#23186)
1aef4df12|Pete Bacon Darwin|Thu Apr 5 11:02:42 2018 +0100|docs(forms): migrate `@whatItDoes` tags to the description (#23186)
0a065bbdc|Pete Bacon Darwin|Thu Apr 5 10:40:58 2018 +0100|docs(forms): migrate deprecated `@howToUse` tags (#23186)
8ea15b4f1|Pete Bacon Darwin|Thu Apr 5 10:32:04 2018 +0100|docs(core): remove unnecessary `{@link Injector}` jsdoc tag (#23185)
7dc150c1e|Pete Bacon Darwin|Thu Apr 5 10:16:31 2018 +0100|docs(core): migrate `@whatItDoes` tags to the description (#23185)
5bb14a68d|Pete Bacon Darwin|Thu Apr 5 09:58:02 2018 +0100|docs(core): migrate deprecated `@howToUse` tags (#23185)
381da1af4|Pete Bacon Darwin|Thu Mar 29 17:08:04 2018 +0100|build(aio): move "optional" and "default" to end of param description (#23062)
cdd05bd2c|Pete Bacon Darwin|Thu Mar 29 17:04:47 2018 +0100|docs(common): move Pipe param docs to `transform` function (#23062)
079d8e57d|Pete Bacon Darwin|Thu Mar 29 11:12:34 2018 +0100|docs(common): migrate `@whatItDoes` tags to the description (#23062)
46ba7f69d|Pete Bacon Darwin|Thu Mar 29 11:08:56 2018 +0100|docs(common): migrate `@howToUse` tags (#23062)
5db9ab12c|Igor Minar|Wed Apr 4 23:12:28 2018 -0700|docs: fix skipTemplateCodeGen -> skipTemplateCodegen typo in the AOT compiler guide
7c039613d|Igor Minar|Wed Apr 4 10:56:02 2018 -0700|test: update hello_world__closure to google-closure-compiler@20180319.0.0 (#23149)
dae4689b1|Igor Minar|Tue Apr 3 13:31:03 2018 -0700|test: upgrade cli-hello-world to cli 6.0.0-rc.0 (#23149)
bf88c5c9f|Igor Minar|Tue Apr 3 11:29:15 2018 -0700|build: configure angular-cli projects to use yarn by default (#23149)
1aebee42e|Igor Minar|Tue Apr 3 10:21:53 2018 -0700|test: update cli-hello-world to @angular/cli@1.7.x (#23149)
6699fb5d7|Alex Eagle|Tue Apr 3 16:12:25 2018 -0700|build: language-service package built by bazel (#23155)
6dd8f6efe|Pete Bacon Darwin|Wed Apr 4 21:09:15 2018 +0100|docs(aio): remove invalid nav item (#23175)
5b6e59cfb|Pete Bacon Darwin|Wed Apr 4 21:06:25 2018 +0100|build(aio): fail the doc-gen if the nav is invalid (#23175)
f48e21530|Alex Rickabaugh|Fri Mar 30 09:45:42 2018 -0700|build(service-worker): properly build npm_package with Bazel (#23090)
32a41bc73|Pawel Kozlowski|Wed Apr 4 14:39:07 2018 +0200|test(ivy): fixes in the TodoMVC example (#23161)
f99cb5c99|Alex Rickabaugh|Mon Apr 2 13:05:08 2018 -0700|fix(compiler-cli): flat module index metadata should be transformed (#23129)
aaefd51a8|Pawel Kozlowski|Tue Feb 27 15:55:01 2018 +0100|refactor(common): simplify NgClass code, add comments (#21937)
4a426696c|Pawel Kozlowski|Wed Jan 31 17:57:37 2018 +0100|fix(common): properly take className changes into account (#21937)
5c8340aae|Victor Berchet|Tue Apr 3 15:18:05 2018 -0700|refactor(ivy): misc refactoring (#23154)
c560423b5|JiaLi.Passion|Sun Apr 1 00:44:38 2018 +0900|build: upgrade zone.js (#23108)
46eadb5cf|Alex Eagle|Tue Apr 3 14:10:21 2018 -0700|build: fix common locales in npm package (#23153)
167842361|Alan Agius|Tue Apr 3 22:06:32 2018 +0200|test(bazel): fix test for `@angular/common ng_package` (#23153)
412b85ba8|Victor Berchet|Tue Apr 3 11:27:55 2018 -0700|docs: add a link to "Impact of polymorphism [...]" to the perf notes (#23151)
d37064ce2|Steven Liekens|Tue Apr 3 12:30:19 2018 +0200|test(router): fix typo in expectation (#23137)
cae48df25|Aslan Vatsaev|Wed Mar 28 23:09:12 2018 +0200|docs: Update PERF_NOTES.md (#23050)
23cc3ef2e|Dirk Luijk|Tue Mar 13 19:34:18 2018 +0100|fix(forms): improve error message for invalid value accessors (#22731)
550433a12|Alex Rickabaugh|Fri Mar 30 08:02:30 2018 -0700|feat(compiler-cli): lower loadChildren fields to allow dynamic module paths (#23088)
4506230fb|Vani|Thu Mar 29 16:03:59 2018 -0700|docs: update contents to recommend new way of defining providers (#23076)
5671ae6a5|Vani|Tue Mar 27 10:27:44 2018 -0700|docs: add tree-shakable providers doc (#23027)
fab6b39c3|Alex Rickabaugh|Tue Apr 3 09:54:58 2018 -0700|fix(core): inject() should always work in an NgModule injection scope (#23148)
18ac228a2|Matias Niemelä|Thu Mar 29 12:19:52 2018 -0700|docs: change examples within services to be tree-shakeable (#23070)
7ca772060|Alan Agius|Tue Apr 3 17:21:42 2018 +0200|fix(common): `locales` are not being shipped (#23136)
580f05bd9|Alex Eagle|Mon Apr 2 16:34:48 2018 -0700|build: flatten esm5 sources before rollup (#23131)
d28440406|Alex Eagle|Mon Apr 2 09:46:13 2018 -0700|build: update brotli version (#23131)
92724b396|Igor Minar|Fri Mar 30 17:34:12 2018 -0700|build: update to rxjs@6.0.0-rc.0 (#23106)
62e6e2189|Igor Minar|Fri Mar 30 17:24:04 2018 -0700|build(aio): update to rxjs@6.0.0-rc.0 (#23106)
fa2c9a81d|Pawel Kozlowski|Thu Mar 15 17:33:35 2018 +0100|feat(ivy): ViewContainerRef basic scenarios support (#23021)
a4bf5621e|jenniferfell|Fri Mar 30 15:02:03 2018 -0600|docs: add reference to ng add in tutorial and quick reference (#23130)
55c9fb298|Miško Hevery|Wed Mar 21 17:11:08 2018 -0700|test(ivy): create todo app in ivy (#22921)
60065935b|Miško Hevery|Thu Mar 29 12:58:41 2018 -0700|refactor(ivy): align compiler with runtime (#22921)
5266ffe04|Miško Hevery|Fri Mar 23 10:55:17 2018 -0700|feat(ivy): add `(event)="handle"` syntax support to compiler (#22921)
4290ea4bb|Miško Hevery|Fri Mar 23 10:53:42 2018 -0700|ci: update to latest rulse_nodejs (#22921) PR Close #22921
e7f1af3c5|Miško Hevery|Fri Mar 23 10:54:12 2018 -0700|refactor(ivy): cleanup necessary domino files (#22921) PR Close #22921
a2330ff2d|Jason Bedard|Wed Mar 14 00:17:09 2018 -0700|fix(upgrade): propagate return value of resumeBootstrap (#22754)
ff34d5ea7|Judy Bogart|Tue Feb 27 13:33:41 2018 -0800|docs: add custom elements documentation (#22966)
ad9ce5cb4|Shannon Dunn|Tue Feb 13 17:13:47 2018 -0500|fix(upgrade): correctly handle downgraded `OnPush` components (#22209)
7a1c43733|Alex Eagle|Fri Mar 30 15:00:47 2018 -0700|release: don't include dist when querying for publishable bazel packages (#23102)
85d3b591b|Kara Erickson|Fri Mar 30 16:07:37 2018 -0700|refactor(ivy): generate pipe names instead of defs (#23104)
43d62029f|Igor Minar|Fri Mar 30 14:59:18 2018 -0700|build(aio): update to angular@6.0.0-rc.1 (#23101)
3df811767|Igor Minar|Thu Mar 29 17:00:34 2018 -0700|build(aio): upgrade to rxjs@6.0.0-beta.4 (#23101)
9c7805be2|Igor Minar|Wed Mar 28 10:51:54 2018 -0700|build(aio): pin aio to typescript ~2.7.2 (#23101)
d6bf71ae9|Alex Rickabaugh|Fri Mar 30 15:43:34 2018 -0700|docs(compiler): initial outline of Ivy Compiler Architecture design doc (#22916)
9cd446565|Kara Erickson|Thu Mar 29 16:41:53 2018 -0700|refactor(compiler): generate flat css selectors (#23074)
6e5fb9930|Kara Erickson|Thu Mar 29 16:41:45 2018 -0700|refactor(ivy): flatten css selectors (#23074)
6cb1adf10|George Kalpakas|Wed Feb 28 01:24:07 2018 +0200|ci(aio): add monitoring for angular.io (#22483)
a9e05ac82|George Kalpakas|Wed Feb 28 01:16:58 2018 +0200|fix(aio): fix SW routing RegExp to allow redirecting `/api/animate` URLs (#22483)
120673a3a|George Kalpakas|Wed Feb 28 01:14:28 2018 +0200|refactor(aio): move deployment config tests and helpers around (#22483)
8c10df30d|George Kalpakas|Fri Feb 23 01:44:35 2018 +0200|fix(aio): wait for the app to stabilize before registering the SW (#22483)
0c4e3718f|Keen Yee Liau|Wed Mar 28 13:09:49 2018 -0700|build(bazel): Emit metadata.json under Blaze (#23049)
6880766fb|Igor Minar|Fri Mar 30 14:51:35 2018 -0700|build: update release check scripts
a30728ca5|Igor Minar|Fri Mar 30 14:10:20 2018 -0700|docs: add changelog for 6.0.0-rc.1
aebf04e32|Igor Minar|Fri Mar 30 14:08:30 2018 -0700|release: cut the 6.0.0-rc.1 release
15278784f|Alex Eagle|Fri Mar 30 13:48:47 2018 -0700|release(bazel): change publish-next script to publish bazel artifacts (#23097)
22cb2c944|Igor Minar|Thu Mar 29 23:34:55 2018 -0700|build: add missing dependencies on @rxjs//operators needed for rxjs@6.0.0-beta.4 (#23084)
88a93e730|Igor Minar|Thu Mar 29 23:04:35 2018 -0700|test: add missing lockfile for integration/ng_update test (#23084)
dc95e7bc3|Igor Minar|Fri Mar 30 12:06:04 2018 -0700|test: add typings test for typescript 2.7 (#23084)
7fdc24db7|Igor Minar|Thu Mar 29 22:51:32 2018 -0700|test: remove obsolete typings tests (#23084) we no longer support typescript 2.4, 2.5, and 2.6
3603a10ea|Igor Minar|Thu Mar 29 22:46:12 2018 -0700|build: update to zone.js@0.8.20 (#23084)
6f7d14064|Igor Minar|Thu Mar 29 22:42:47 2018 -0700|build: update to rxjs@6.0.0-beta.4 (#23084)
a5f0939ea|Oussama Ben Brahim|Wed Mar 28 21:48:28 2018 +0200|build(compiler-cli): include new test files in bazel config (#22705)
193737a1e|Oussama Ben Brahim|Tue Mar 13 04:20:32 2018 +0100|fix(compiler-cli): use numeric comparison for TypeScript version (#22705)
be10bf538|Alex Eagle|Thu Mar 29 22:03:19 2018 -0700|fix(bazel): don't try to do flatmoduleindex under Blaze (#23083)
439030fb5|Igor Minar|Wed Mar 28 18:19:00 2018 -0700|fix(bazel): complete the rollup globals list for all angular entrypoints (#23080)
481b22ecb|Alex Eagle|Thu Mar 29 18:21:40 2018 -0700|fix(bazel): downlevel decorators in fesm5 files (#23078)
45e090b61|Alex Eagle|Thu Mar 29 16:24:59 2018 -0700|fix(bazel): pass --global option to rollup (#23073)
0d9140cdc|Alex Eagle|Wed Mar 28 18:15:36 2018 -0700|fix(bazel): ng_package should include private exports in fesms (#23054)
9fb08e237|Chuck Jazdzewski|Wed Mar 21 16:59:04 2018 -0700|ci(language-service): enable language service tests in bazel (#23001)
de0b13d41|Judy Bogart|Fri Mar 23 11:22:21 2018 -0700|docs: update for hero service name change (#22920)
07d33d4e5|Judy Bogart|Fri Mar 23 10:50:45 2018 -0700|docs: fix operator name (#22920)
9f7bd8f61|Judy Bogart|Wed Mar 21 16:26:50 2018 -0700|docs: update text around changed obs examples (#22920)
28058b784|Victor Berchet|Wed Mar 28 22:10:08 2018 -0700|fix(compiler): fix support for html-like text in translatable attributes (#23053)
7de13b60d|Teamop|Thu Mar 29 21:46:21 2018 +0800|style(aio): fix typo in the scrollbar (#23064)
00497437a|Alex Eagle|Wed Mar 28 09:19:00 2018 -0700|fix(bazel): don't inline tslib into fesms (#23044)
4e004f378|Chuck Jazdzewski|Wed Mar 21 14:22:06 2018 -0700|ci(compiler-cli): run compiler-cli tests in bazel (#22997)
d9dc46e65|George Kalpakas|Tue Mar 20 15:10:59 2018 +0200|fix(service-worker): ignore invalid `only-if-cached` requests (#22883)
9e9b8dd49|George Kalpakas|Tue Mar 20 00:40:32 2018 +0200|fix(service-worker): do not enter degraded mode when offline (#22883)
12665a749|George Kalpakas|Tue Mar 20 00:29:00 2018 +0200|test(service-worker): minor test fixes and refactorings (#22883)
e2e80ec61|Kara Erickson|Tue Mar 27 15:53:48 2018 -0700|refactor(ivy): remove pipe references from the template (#23032)
5a86f7144|Kara Erickson|Tue Mar 27 11:01:52 2018 -0700|fix(ivy): store local variables in data instead of calling loadDirective (#23029)
bd024c02e|Alex Rickabaugh|Tue Mar 27 11:56:23 2018 -0700|feat(compiler): lower @NgModule ids if needed (#23031)
884bf0ef0|Alex Rickabaugh|Mon Mar 26 16:22:46 2018 -0700|fix: consistently rewrite Injector to INJECTOR (#23008)
0b348c8ff|Alex Eagle|Fri Mar 23 11:34:18 2018 -0700|build: fix bazel stamping (#22965)
e1ea7ed01|Alex Rickabaugh|Fri Mar 23 08:36:48 2018 -0700|docs: update examples for tree-shakeable providers (#22961)
